,question_id,semantic_str,image_id,answer,op_select,op_query,op_filter,op_relate,op_verify,op_choose,op_exist,op_or,op_different,op_and,op_same,op_common,skipped,model_response,correct,timeout,runtime_sec,answer_similarity
7374,20710339,select: helmet (7)->query: color [0],n489699,blue,1,1,0,0,0,0,0,0,0,0,0,0,False,blond,False,False,0.37015438079833984,0.5150611996650696
7375,202004263,select: device (7)->filter: hanging [0]->query: name [1],n262920,screen,1,1,1,0,0,0,0,0,0,0,0,0,False,laptop,False,False,0.3534395694732666,0.43344995379447937
7376,20462148,"select: woman (7)->verify rel: man,to the left of,s (6) [0]",n571179,no,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.7746775150299072,0.7000375390052795
7377,201987211,"select: helmet (6)->select: tool (2) ->same material:  [0, 1]",n501951,no,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,False,False,0.700042724609375,0.7000375390052795
7378,20891699,"select: man (6)->relate: _,sitting on,o (3) [0]->query: name [1]",n347706,fire hydrant,1,1,0,1,0,0,0,0,0,0,0,0,False,fire_hydrant,True,False,3.136279344558716,0.7373148202896118
7379,201110869,select: woman (7)->filter color: blond [0]->choose hposition: right|left [1],n546616,right,1,0,1,0,0,1,0,0,0,0,0,0,False,right,True,False,0.3676748275756836,1.0
7380,20891697,"select: child (5)->relate: man,to the right of,s (6) [0]->relate: _,sitting on,o (3) [1]->query: name [2]",n347706,fire hydrant,1,1,0,2,0,0,0,0,0,0,0,0,False,fire_hydrant,True,False,8.921777963638306,0.7373148202896118
7381,20891690,"select: man (6)->relate: person,looking at,o (5) [0]->query: name [1]",n347706,child,1,1,0,1,0,0,0,0,0,0,0,0,False,child,True,False,0.8705518245697021,1.0000001192092896
7382,20411550,select: furniture (10)->filter material: wood [0]->query: name [1],n363445,table,1,1,1,0,0,0,0,0,0,0,0,0,False,desk,False,False,0.3588700294494629,0.47218814492225647
7384,202106184,"select: shirt (1)->relate: person,wearing,s (0) [0]->query: name [1]",n574498,man,1,1,0,1,0,0,0,0,0,0,0,0,False,man,True,False,0.8031065464019775,1.0000001192092896
7385,201713334,"select: spray bottle (2)->relate: mug,near,s (1) [0]->verify color: black [1]->verify size: large  [1]->and:  [2, 3]",n455563,no,1,0,0,1,2,0,0,0,0,1,0,0,False,yes,False,False,0.8527300357818604,0.7000375390052795
7386,201804389,"select: keyboard (1)->relate: device,in front of,o (2) [0]->query: shape [1]",n51002,rectangular,1,1,0,1,0,0,0,0,0,0,0,0,False,rectangular,True,False,0.797490119934082,1.0000001192092896
7387,20320217,"select: sidewalk (11)->verify color: brown [0]->verify cleanliness: clean  [0]->and:  [1, 2]",n206358,no,1,0,0,0,2,0,0,0,0,1,0,0,False,no,True,False,0.3691842555999756,1.0000001192092896
7388,201713332,"select: woman (3)->relate: mug,near,s (1) [0]->choose size: small|large [1]",n455563,small,1,0,0,1,0,1,0,0,0,0,0,0,False,small,True,False,0.6834187507629395,1.0
7389,20797788,"select: tree (9)->relate: _,in front of,o (21) [0]->query: name [1]",n16656,sky,1,1,0,1,0,0,0,0,0,0,0,0,False,cat,False,False,2.084132671356201,0.3158215880393982
7390,202012680,"select: remote control (31)->filter size: not(small) [0]->exist: ? [1]->select: keyboard (-) ->filter size: not(small) [3]->exist: ? [4]->or:  [2, 5]",n326988,no,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,False,False,0.6871902942657471,0.7000375390052795
7391,201889281,"select: skis (1)->filter color: orange [0]->exist: ? [1]->select: snowboard (-) ->filter color: orange [3]->exist: ? [4]->or:  [2, 5]",n88366,no,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,False,False,0.7165465354919434,0.7000375390052795
7392,201556750,"select: laptop (0)->relate: device,below,s (1) [0]->query: name [1]",n525901,keyboard,1,1,0,1,0,0,0,0,0,0,0,0,False,keyboard,True,False,0.8265800476074219,1.000000238418579
7393,20258892,"select: chair (11)->relate: device,to the right of,s (0) [0]->query: name [1]",n204894,phone,1,1,0,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,0.8512301445007324,0.7149004936218262
7394,201796091,"select: woman (9)->filter fatness: skinny [0]->relate: _,holding,o (12) [1]->query: name [2]",n119944,basket,1,1,1,1,0,0,0,0,0,0,0,0,False,beach_umbrella,False,False,3.2740678787231445,0.27077579498291016
7395,201796090,"select: basket (12)->filter color: brown [0]->relate: person,holding,s (9) [1]->query: name [2]",n119944,woman,1,1,1,1,0,0,0,0,0,0,0,0,False,parent,False,False,0.9266488552093506,0.26444876194000244
7396,20785838,select: sidewalk (10)->filter material: concrete [0]->verify: old [1],n12404,no,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.35734105110168457,0.7000375390052795
7397,202042069,"select: motorcycle (6)->relate: person,riding,s (7) [0]->query: name [1]",n449058,policeman,1,1,0,1,0,0,0,0,0,0,0,0,False,officer,False,False,0.8121771812438965,0.8190869092941284
7398,20456334,select: shelves (12)->query: hposition [0],n65885,left,1,1,0,0,0,0,0,0,0,0,0,0,False,left,True,False,0.33025336265563965,0.9999998807907104
7399,202053469,"select: umpire (7)->relate: player,to the left of,s (8) [0]->relate: place,standing on,o (11) [1]->query: name [2]",n334278,field,1,1,0,2,0,0,0,0,0,0,0,0,False,dirt,False,False,1.4565832614898682,0.4028288722038269
7400,201987213,"select: helmet (6)->select: table (1) ->same material:  [0, 1]",n501951,no,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,False,False,0.700488805770874,0.7000375390052795
7401,201997723,select: door (15)->choose: closed|open [0],n319845,closed,1,0,0,0,0,1,0,0,0,0,0,0,False,open,False,False,0.34207820892333984,0.6285825967788696
7402,202156912,"select: dirt (9)->relate: animal,on,s (3) [0]->query: name [1]",n543966,elephants,1,1,0,1,0,0,0,0,0,0,0,0,False,elephant,True,False,0.8011541366577148,0.8423011898994446
7403,202156911,"select: dirt (9)->relate: animal,on,s (3) [0]->query: name [1]",n543966,elephants,1,1,0,1,0,0,0,0,0,0,0,0,False,elephant,True,False,0.8047728538513184,0.8423011898994446
7404,202156910,"select: dirt (9)->relate: animal,on,s (3) [0]->query: name [1]",n543966,elephants,1,1,0,1,0,0,0,0,0,0,0,0,False,elephant,True,False,0.8017652034759521,0.8423011898994446
7405,202156914,"select: elephants (3)->relate: place,on,o (9) [0]->query: name [1]",n543966,dirt,1,1,0,1,0,0,0,0,0,0,0,0,False,zoo,False,False,0.7503430843353271,0.2559221088886261
7406,20652767,"select: shoes (6)->verify: black and white [0]->verify size: small  [0]->and:  [1, 2]",n400036,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.3409082889556885,0.9999999403953552
7407,201880372,"select: bathtub (12)->relate: sink,near,s (1) [0]->query: size [1]",n95369,small,1,1,0,1,0,0,0,0,0,0,0,0,False,large,False,False,0.745093822479248,0.5980595946311951
7408,202147669,"select: pants (13)->verify color: green [0]->verify length: short  [0]->and:  [1, 2]",n194179,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.36751437187194824,0.9999999403953552
7409,202262437,select: saucer (8)->query: hposition [0],n28572,right,1,1,0,0,0,0,0,0,0,0,0,0,False,right,True,False,0.33014535903930664,1.0
7410,201766654,"select: shirt (4)->verify color: pink [0]->verify size: small  [0]->and:  [1, 2]",n528403,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.33751845359802246,0.9999999403953552
7411,202169078,"select: bench (6)->relate: vehicle,to the left of,s (14) [0]->verify material: metal [1]->verify color: white  [1]->and:  [2, 3]",n451187,yes,1,0,0,1,2,0,0,0,0,1,0,0,False,no,False,False,0.8700900077819824,0.7000375390052795
7412,201227912,select: window (10)->filter material: metal [0]->query: color [1],n154856,black,1,1,1,0,0,0,0,0,0,0,0,0,False,beige,False,False,0.379986047744751,0.6376789808273315
7413,20811369,"select: shelf (21)->filter vposition: top [0]->choose rel: chair,to the left of|to the right of,s (4) [1]",n167552,left,1,0,1,0,0,1,0,0,0,0,0,0,False,to_the_right_of,False,False,0.7358779907226562,0.59344881772995
7414,20226470,"select: man (11)->relate: _,wearing,o (23) [0]->query: name [1]",n68769,shirt,1,1,0,1,0,0,0,0,0,0,0,0,False,flame,False,False,2.941645622253418,0.24701566994190216
7415,20262631,"select: girl (2)->relate: girl,to the right of,s (3) [0]->verify height: short [1]->verify age: young  [1]->and:  [2, 3]",n172618,no,1,0,0,1,2,0,0,0,0,1,0,0,False,no,True,False,0.3503139019012451,1.0000001192092896
7416,202169071,select: vehicle (14)->filter: parked [0]->query: name [1],n451187,cars,1,1,1,0,0,0,0,0,0,0,0,0,False,suv,False,False,0.34438562393188477,0.5243620276451111
7417,20963887,"select: window (0)->exist: ? [0]->select: doors (-) ->exist: ? [2]->and:  [1, 3]",n119886,no,2,0,0,0,0,0,2,0,0,1,0,0,False,yes,False,False,0.6557345390319824,0.7000375390052795
7418,201491050,select: shirt (2)->choose: short sleeved|long sleeved [0],n86120,short sleeved,1,0,0,0,0,1,0,0,0,0,0,0,False,long_sleeved,False,False,0.336362361907959,0.7384831309318542
7419,201676489,"select: table (4)->filter color: brown [0]->filter color: black [1]->relate: _,sitting beside,o (11) [2]->query: name [3]",n233607,shelf,1,1,2,1,0,0,0,0,0,0,0,0,False,carpet,False,False,4.000775337219238,0.2972104549407959
7420,201676488,"select: shelf (11)->relate: furniture,sitting beside,s (4) [0]->query: name [1]",n233607,table,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,0.75520920753479,0.7102208137512207
7421,202223177,select: person (12)->filter pose: sitting [0]->query: name [1],n257997,man,1,1,1,0,0,0,0,0,0,0,0,0,False,man,True,False,0.36722254753112793,1.0000001192092896
7422,20177501,select: serving dish (11)->filter vposition: middle [0]->query: size [1],n55058,small,1,1,1,0,0,0,0,0,0,0,0,0,False,UNSAT,False,False,0.325913667678833,0.0
7423,20511425,select: helicopter (0)->verify size: small [0],n229548,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.3456745147705078,1.0000001192092896
7424,202243967,"select: cookies (0)->exist: ? [0]->select: glasses (-) ->exist: ? [2]->and:  [1, 3]",n296467,no,2,0,0,0,0,0,2,0,0,1,0,0,False,yes,False,False,0.651193380355835,0.7000375390052795
7425,201822212,"select: shelf (12)->relate: _,sitting on,s (13) [0]->query: name [1]",n417401,decoration,1,1,0,1,0,0,0,0,0,0,0,0,False,counter,False,False,2.4222030639648438,0.20791608095169067
7426,202023491,"select: pillows (-)->exist: ? [0]->select: paper towel (-) ->exist: ? [2]->or:  [1, 3]",n95313,no,2,0,0,0,0,0,2,1,0,0,0,0,False,yes,False,False,0.6535723209381104,0.7000375390052795
7427,201704660,"select: flowers (7)->verify rel: horse,underneath,o (-) [0]",n164272,no,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.8764622211456299,0.7000375390052795
7428,20162488,"select: hat (7)->exist: ? [0]->select: fence (3) ->exist: ? [2]->and:  [1, 3]",n202379,yes,2,0,0,0,0,0,2,0,0,1,0,0,False,yes,True,False,0.6537389755249023,0.9999999403953552
7429,202053464,"select: umpire (7)->relate: player,to the left of,s (8) [0]->relate: person,watching,o (4) [1]->query: name [2]",n334278,batter,1,1,0,2,0,0,0,0,0,0,0,0,False,umpire,False,False,1.2175509929656982,0.36790910363197327
7430,202257286,select: palm tree (1)->query: hposition [0],n92308,left,1,1,0,0,0,0,0,0,0,0,0,0,False,middle,False,False,0.3343205451965332,0.3052380084991455
7431,20609199,"select: spoon (3)->select: fork (1) ->common:  [0, 1]",n437064,material,2,0,0,0,0,0,0,0,0,0,0,1,False,cleanliness,False,False,1.2598488330841064,0.30903664231300354
7432,201393859,"select: he (16)->relate: lamp,behind,s (8) [0]->exist: ? [1]",n305495,yes,1,0,0,1,0,0,1,0,0,0,0,0,False,yes,True,False,0.7654385566711426,0.9999999403953552
7433,202174208,"select: oven (3)->relate: _,on top of,s (2) [0]->query: name [1]",n398429,stove,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,2.937492847442627,0.777809739112854
7434,201393857,select: lamp (8)->choose: off|on [0],n305495,off,1,0,0,0,0,1,0,0,0,0,0,0,False,on,False,False,0.3551900386810303,0.5961568355560303
7435,20899956,"select: bowl (6)->relate: vegetable,contain,o (4) [0]->query: name [1]",n186491,tomatoes,1,1,0,1,0,0,0,0,0,0,0,0,False,tomato,True,False,0.7879559993743896,0.847263753414154
7436,202081246,select: container (4)->filter size: small [0]->query: color [1],n314630,orange,1,1,1,0,0,0,0,0,0,0,0,0,False,light_brown,False,False,0.3757498264312744,0.44625648856163025
7437,20550421,"select: grass (2)->relate: sky,above,s (3) [0]->query: color [1]",n579928,light blue,1,1,0,1,0,0,0,0,0,0,0,0,False,dark_blue,False,False,0.9081764221191406,0.5453394651412964
7438,202218552,select: canisters (10)->filter material: metal [0]->query: color [1],n578564,white,1,1,1,0,0,0,0,0,0,0,0,0,False,dark_brown,False,False,0.3834207057952881,0.43404272198677063
7439,201832385,select: lamp (0)->filter: not(off) [0]->exist: ? [1],n432591,no,1,0,1,0,0,0,1,0,0,0,0,0,False,no,True,False,0.335742712020874,1.0000001192092896
7440,20543066,select: fence (2)->query: color [0],n100552,brown,1,1,0,0,0,0,0,0,0,0,0,0,False,khaki,False,False,0.3697242736816406,0.4451754689216614
7441,20468332,"select: helmet (0)->select: boot (6) ->different color:  [0, 1]",n171169,no,2,0,0,0,0,0,0,0,1,0,0,0,False,yes,False,False,0.7153894901275635,0.7000375390052795
7442,20939898,"select: trash can (10)->verify rel: light fixture,below,o (4) [0]",n240666,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.8315074443817139,0.9999999403953552
7443,201711163,"select: instrument (0)->relate: furniture,to the left of,s (10) [0]->query: name [1]",n302387,shelf,1,1,0,1,0,0,0,0,0,0,0,0,False,bookshelf,False,False,0.8130807876586914,0.7093878388404846
7444,20648255,select: person (9)->filter pose: walking [0]->query: name [1],n471866,woman,1,1,1,0,0,0,0,0,0,0,0,0,False,employee,False,False,0.37579774856567383,0.39991235733032227
7445,20468335,"select: pipe (10)->select: polo shirt (17) ->same color:  [0, 1]",n171169,yes,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,True,False,0.706965446472168,0.9999999403953552
7446,201997727,"select: trees (14)->verify: bright [0]->verify: leafy  [0]->and:  [1, 2]",n319845,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,no,False,False,0.3485398292541504,0.7000375390052795
7447,20939890,select: trash can (10)->query: color [0],n240666,white,1,1,0,0,0,0,0,0,0,0,0,0,False,white,True,False,0.3681037425994873,1.000000238418579
7448,201404178,select: calf (9)->filter size: small [0]->verify vposition: bottom [1],n331357,yes,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.347200870513916,0.9999999403953552
7449,20939895,"select: toilet (1)->relate: can,near,s (-) [0]->exist: ? [1]",n240666,no,1,0,0,1,0,0,1,0,0,0,0,0,False,yes,False,False,0.8135881423950195,0.7000375390052795
7450,20307061,"select: lamp (4)->relate: device,to the right of,s (6) [0]->query: name [1]",n554880,laptop,1,1,0,1,0,0,0,0,0,0,0,0,False,camera,False,False,0.7231419086456299,0.3919576406478882
7451,20183241,select: woman (6)->filter age: young [0]->exist: ? [1],n151768,no,1,0,1,0,0,0,1,0,0,0,0,0,False,yes,False,False,0.3478968143463135,0.7000375390052795
7452,202053463,"select: umpire (7)->filter hposition: left [0]->relate: person,standing next to,s (8) [1]->query: name [2]",n334278,player,1,1,1,1,0,0,0,0,0,0,0,0,False,catcher,False,False,0.7471094131469727,0.5239764451980591
7453,201804652,"select: artwork (10)->relate: _,under,s (6) [0]->query: name [1]",n51002,television,1,1,0,1,0,0,0,0,0,0,0,0,False,picture_frame,False,False,2.728937864303589,0.2611994743347168
7454,20785832,"select: sidewalk (10)->verify: new [0]->verify size: small  [0]->and:  [1, 2]",n12404,no,1,0,0,0,2,0,0,0,0,1,0,0,False,yes,False,False,0.3498871326446533,0.7000375390052795
7455,201492361,"select: tree (28)->relate: _,in front of,o (29) [0]->query: name [1]",n9856,fence,1,1,0,1,0,0,0,0,0,0,0,0,False,baseball,False,False,2.862537384033203,0.26208120584487915
7456,201804654,"select: artwork (10)->relate: device,under,s (6) [0]->query: name [1]",n51002,television,1,1,0,1,0,0,0,0,0,0,0,0,False,keyboard,False,False,0.7340908050537109,0.28697526454925537
7457,201430767,"select: person (0)->choose rel: person,to the left of|to the right of,s (0) [0]",n206785,left,1,0,0,0,0,1,0,0,0,0,0,0,False,to_the_right_of,False,False,0.33897876739501953,0.59344881772995
7458,20902667,"select: person (0)->filter gender: male [0]->relate: animal,carrying,o (2) [1]->query: name [2]",n411121,dog,1,1,1,1,0,0,0,0,0,0,0,0,False,dog,True,False,0.8937203884124756,1.000000238418579
7459,20902666,"select: person (0)->filter gender: male [0]->relate: animal,carrying,o (2) [1]->query: name [2]",n411121,dog,1,1,1,1,0,0,0,0,0,0,0,0,False,dog,True,False,0.9295797348022461,1.000000238418579
7460,201446904,select: faucet (1)->filter size: small [0]->verify vposition: bottom [1],n54180,yes,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.3464846611022949,0.9999999403953552
7461,201393581,"select: couch (15)->relate: boy,near,s (16) [0]->exist: ? [1]",n305495,yes,1,0,0,1,0,0,1,0,0,0,0,0,False,yes,True,False,0.7475149631500244,0.9999999403953552
7462,201247247,"select: carpet (7)->relate: furniture,above,s (3) [0]->query: name [1]",n83784,side table,1,1,0,1,0,0,0,0,0,0,0,0,False,end_table,False,False,0.7800905704498291,0.45569178462028503
7463,20692155,"select: window (8)->relate: _,in front of,s (1) [0]->query: name [1]",n499081,blinds,1,1,0,1,0,0,0,0,0,0,0,0,False,carpet,False,False,2.5432145595550537,0.39871811866760254
7464,20295540,select: woman (0)->choose activity: sleeping|cooking [0],n162586,sleeping,1,0,0,0,0,1,0,0,0,0,0,0,False,sleeping,True,False,0.35608410835266113,0.9999999403953552
7465,201247243,"select: carpet (7)->relate: furniture,on top of,s (3) [0]->query: name [1]",n83784,side table,1,1,0,1,0,0,0,0,0,0,0,0,False,end_table,False,False,0.7890603542327881,0.45569178462028503
7466,20295546,"select: woman (0)->relate: _,on,o (9) [0]->query: name [1]",n162586,bed,1,1,0,1,0,0,0,0,0,0,0,0,False,bedroom,False,False,2.5600950717926025,0.6840018033981323
7467,20508170,select: blinds (12)->query: size [0],n511913,large,1,1,0,0,0,0,0,0,0,0,0,0,False,large,True,False,0.34792375564575195,0.9999997019767761
7468,20295549,"select: woman (0)->relate: furniture,on,o (9) [0]->query: name [1]",n162586,bed,1,1,0,1,0,0,0,0,0,0,0,0,False,tv_stand,False,False,0.8418357372283936,0.2728654742240906
7469,20349917,select: hair (7)->filter color: black [0]->choose: straight|curly [1],n468864,straight,1,0,1,0,0,1,0,0,0,0,0,0,False,straight,True,False,0.36861300468444824,0.9999998807907104
7470,20667443,select: shorts (14)->query: color [0],n181355,gray,1,1,0,0,0,0,0,0,0,0,0,0,False,cream_colored,False,False,0.33672308921813965,0.4617317020893097
7471,201480595,"select: bench (8)->exist: ? [0]->select: umbrella (-) ->exist: ? [2]->or:  [1, 3]",n39114,yes,2,0,0,0,0,0,2,1,0,0,0,0,False,yes,True,False,0.6519346237182617,0.9999999403953552
7472,20856708,select: wallet (14)->verify size: small [0],n293477,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.34761500358581543,0.9999999403953552
7473,201480591,"select: grass (6)->verify rel: bear,behind,o (-) [0]",n39114,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.6475732326507568,1.0000001192092896
7474,20861211,"select: trash (14)->relate: tie,above,s (4) [0]->choose color: tan|black [1]",n434283,tan,1,0,0,1,0,1,0,0,0,0,0,0,False,tan,True,False,0.7206707000732422,1.0000001192092896
7475,202100613,select: boats (21)->verify state: still [0],n386688,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.3461482524871826,0.9999999403953552
7476,201623664,"select: sink (3)->filter: not(on) [0]->verify: curved [1]->verify color: silver  [1]->and:  [2, 3]",n501609,yes,1,0,1,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.3666543960571289,0.9999999403953552
7477,20856704,select: wallet (14)->query: material [0],n293477,leather,1,1,0,0,0,0,0,0,0,0,0,0,False,plastic,False,False,0.3546624183654785,0.5668432712554932
7478,20856705,"select: wallet (14)->verify color: beige [0]->verify size: small  [0]->and:  [1, 2]",n293477,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,no,False,False,0.3723304271697998,0.7000375390052795
7479,20456802,"select: table (7)->relate: furniture,behind,s (8) [0]->query: name [1]",n65885,cabinet,1,1,0,1,0,0,0,0,0,0,0,0,False,chair,False,False,0.7116098403930664,0.33265137672424316
7480,201412492,select: person (8)->filter pose: standing [0]->query: name [1],n143672,skier,1,1,1,0,0,0,0,0,0,0,0,0,False,man,False,False,0.36891603469848633,0.16851255297660828
7481,201030483,select: clothing (5)->filter: designed [0]->query: name [1],n54424,shirt,1,1,1,0,0,0,0,0,0,0,0,0,False,jeans,False,False,0.3518948554992676,0.5001145601272583
7482,20381508,"select: shelf (2)->filter material: wood [0]->relate: _,on,s (4) [1]->query: name [2]",n398257,book,1,1,1,1,0,0,0,0,0,0,0,0,False,keyboard,False,False,2.9748778343200684,0.25035685300827026
7483,20551402,"select: tree (19)->filter: bare [0]->verify height: tall [1]->verify material: wood  [1]->and:  [2, 3]",n153118,yes,1,0,1,0,2,0,0,0,0,1,0,0,False,no,False,False,0.363461971282959,0.7000375390052795
7484,2076204,"select: street (20)->relate: _,in front of,o (22) [0]->query: name [1]",n173807,houses,1,1,0,1,0,0,0,0,0,0,0,0,False,suv,False,False,3.0117764472961426,0.2758066654205322
7485,2076205,"select: street (20)->relate: _,in front of,o (22) [0]->query: name [1]",n173807,houses,1,1,0,1,0,0,0,0,0,0,0,0,False,suv,False,False,3.024214744567871,0.2758066654205322
7486,202121982,"select: countertop (14)->relate: refrigerator,in front of,s (6) [0]->verify height: tall [1]->verify color: white  [1]->and:  [2, 3]",n140421,no,1,0,0,1,2,0,0,0,0,1,0,0,False,no,True,False,0.869044303894043,1.0000001192092896
7487,202240412,"select: remote control (0)->select: shirt (5) ->same color:  [0, 1]",n162148,yes,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,True,False,0.6912665367126465,0.9999999403953552
7488,201935852,select: squash (1)->verify: raw [0],n500209,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.3331639766693115,0.9999999403953552
7489,20940287,select: mirror (5)->filter material: glass [0]->verify hposition: left [1],n240666,yes,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.3558478355407715,0.9999999403953552
7490,201536211,select: person (1)->filter activity: waiting [0]->query: name [1],n538684,catcher,1,1,1,0,0,0,0,0,0,0,0,0,False,batter,False,False,0.3719289302825928,0.47446495294570923
7491,201080344,select: lamp (9)->verify hposition: right [0],n23181,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.327838659286499,1.0000001192092896
7492,201438642,"select: batter (5)->relate: _,holding onto,o (0) [0]->query: name [1]",n66756,bat,1,1,0,1,0,0,0,0,0,0,0,0,False,baseball_bat,False,False,2.939197540283203,0.6934589743614197
7493,202226049,select: table (2)->filter material: wood [0]->choose size: large|small [1],n336443,large,1,0,1,0,0,1,0,0,0,0,0,0,False,small,False,False,0.3605766296386719,0.5980595946311951
7494,201175533,"select: she (0)->relate: device,holding onto,o (12) [0]->query: name [1]",n357784,camera,1,1,0,1,0,0,0,0,0,0,0,0,False,camera,True,False,0.7680165767669678,1.0000001192092896
7495,20259057,select: curtain (8)->query: color [0],n204894,white,1,1,0,0,0,0,0,0,0,0,0,0,False,blond,False,False,0.3678154945373535,0.6088790893554688
7496,202159045,"select: buildings (5)->relate: _,in front of,o (7) [0]->query: name [1]",n406334,sky,1,1,0,1,0,0,0,0,0,0,0,0,False,handbag,False,False,2.544469118118286,0.27468153834342957
7497,202218557,"select: toaster (8)->relate: container,to the left of,s (10) [0]->verify material: metal [1]->verify color: white  [1]->and:  [2, 3]",n578564,yes,1,0,0,1,2,0,0,0,0,1,0,0,False,no,False,False,0.9248495101928711,0.7000375390052795
7498,20245895,select: skateboarder (1)->filter gender: male [0]->exist: ? [1],n489190,yes,1,0,1,0,0,0,1,0,0,0,0,0,False,yes,True,False,0.34541845321655273,0.9999999403953552
7499,2055629,"select: bus (12)->exist: ? [0]->select: fence (-) ->exist: ? [2]->or:  [1, 3]",n263180,yes,2,0,0,0,0,0,2,1,0,0,0,0,False,yes,True,False,0.6515500545501709,0.9999999403953552
7500,20245897,select: person (1)->filter pose: crouching [0]->query: name [1],n489190,skateboarder,1,1,1,0,0,0,0,0,0,0,0,0,False,person,False,False,0.37052416801452637,0.3751955032348633
7501,201047402,"select: phone (2)->verify color: black [0]->verify: old  [0]->and:  [1, 2]",n234683,no,1,0,0,0,2,0,0,0,0,1,0,0,False,no,True,False,0.36552000045776367,1.0000001192092896
7502,201391986,"select: vest (7)->relate: person,wearing,s (14) [0]->query: name [1]",n477702,man,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7502992153167725,0.26461827754974365
7503,201711305,"select: luggage (5)->verify color: black [0]->verify size: huge  [0]->and:  [1, 2]",n302387,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,no,False,False,0.37004923820495605,0.7000375390052795
7504,20645755,"select: sink (7)->filter color: white [0]->relate: towel,next to,s (-) [1]->exist: ? [2]",n98544,no,1,0,1,1,0,0,1,0,0,0,0,0,False,no,True,False,0.8606674671173096,1.0000001192092896
7505,202161879,"select: floor (17)->relate: bag,on,s (16) [0]->filter size: small [1]->relate: furniture,same color,_ (8) [2]->query: name [3]",n69237,bookcase,1,1,1,2,0,0,0,0,0,0,0,0,False,bed,False,False,1.6653838157653809,0.3438907265663147
7506,201872991,"select: street (13)->relate: vehicle,parked on,s (11) [0]->query: name [1]",n309148,truck,1,1,0,1,0,0,0,0,0,0,0,0,False,fire_truck,False,False,0.8367891311645508,0.580781102180481
7507,20940134,"select: mirror (5)->relate: sink,underneath,s (0) [0]->verify size: large [1]->verify color: white  [1]->and:  [2, 3]",n240666,no,1,0,0,1,2,0,0,0,0,1,0,0,False,yes,False,False,0.9002916812896729,0.7000375390052795
7509,20861214,"select: trash (14)->relate: tie,above,s (4) [0]->verify color: blue [1]->verify length: long  [1]->and:  [2, 3]",n434283,no,1,0,0,1,2,0,0,0,0,1,0,0,False,no,True,False,0.7175650596618652,1.0000001192092896
7510,202060269,"select: wall (19)->relate: _,in front of,s (7) [0]->query: name [1]",n14087,tree,1,1,0,1,0,0,0,0,0,0,0,0,False,picture_frame,False,False,3.20740008354187,0.181670680642128
7511,202060268,"select: wall (19)->filter material: wood [0]->relate: _,in front of,s (7) [1]->query: name [2]",n14087,tree,1,1,1,1,0,0,0,0,0,0,0,0,False,picture_frame,False,False,3.65519118309021,0.181670680642128
7512,202006981,"select: utensils (8)->relate: _,inside,o (9) [0]->query: name [1]",n97485,utensil holder,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,2.635190963745117,0.1836092174053192
7513,20258829,"select: phone (0)->filter color: black [0]->exist: ? [1]->select: remote control (-) ->filter color: black [3]->exist: ? [4]->or:  [2, 5]",n204894,yes,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,True,False,0.7280573844909668,0.9999999403953552
7514,202100965,"select: skateboarder (4)->relate: vehicle,to the left of,s (15) [0]->query: color [1]",n472825,silver,1,1,0,1,0,0,0,0,0,0,0,0,False,red,False,False,0.8584499359130859,0.5624809861183167
